json_transcriptid,companyid,date,assigned_cik,is_clean1,n_components_total
2390026,256893,2021-08-31,0000014707,True,43
2391888,253440,2021-08-06,0000014846,True,13
2400512,251335,2021-08-05,0000007039,True,41
2404968,268454,2021-10-07,0000031667,True,68
2406438,262639,2021-10-14,0000022444,True,49
2407644,253478,2021-10-15,0000009092,True,31
2412633,273729,2021-10-26,0000038725,True,37
2413038,247812,2021-10-26,0000002098,True,58
2413267,273056,2021-10-26,0000037472,True,8
2414481,249841,2021-10-27,0000004447,True,58
2418194,260583,2021-10-29,0000019584,True,58
2419109,253076,2021-10-29,0000009326,True,40
2425683,251335,2021-11-04,0000007039,True,22
2430891,253440,2021-11-09,0000014846,True,6
2467185,260583,2021-04-28,0000019584,True,56
2468531,256893,2021-11-18,0000014707,True,21
2481680,253478,2022-01-28,0000009092,True,37
2496245,274653,2022-02-16,0000040570,True,30
2499040,253076,2022-02-18,0000009326,True,28
2504698,273729,2022-02-15,0000038725,True,27
2511350,171947,2014-10-29,0000018396,True,18
2517147,247812,2022-03-01,0000002098,True,19
2524861,253440,2022-03-15,0000014846,True,11
2542098,253478,2022-04-19,0000009092,True,45
2543699,247812,2022-04-22,0000002098,True,32
2545108,249841,2022-04-27,0000004447,True,51
2546544,43182327,2022-04-28,0000036047,True,35
2548401,262125,2022-04-28,0000021535,True,41
2549233,253076,2022-04-29,0000009326,True,28
2549684,254193,2022-04-29,0000009984,True,51
2550512,273729,2022-04-26,0000038725,True,31
2553256,248450,2022-05-03,0000003453,True,35
2560290,253440,2022-05-10,0000014846,True,18
2577943,256893,2022-05-24,0000014707,True,23
2581809,263171,2022-05-10,0000023111,True,35
2602294,174901,2022-07-21,0000029905,True,78
2607172,43182327,2022-07-28,0000036047,True,48
2608055,258937,2022-07-28,0000017843,True,38
2609087,254193,2022-07-29,0000009984,True,27
2610477,253076,2022-07-29,0000009326,True,38
2621243,230458856,2022-08-05,0000010254,True,37
2649780,251995,2022-09-07,0000008146,True,9
2651493,168154,2022-09-22,0000001750,True,34
2655364,268454,2022-10-06,0000031667,True,28
2661231,247812,2022-10-21,0000002098,True,40
2663743,249841,2022-10-26,0000004447,True,63
2665547,175643,2022-10-27,0000033488,True,12
2670346,260583,2022-11-01,0000019584,True,42
2677809,253076,2022-11-04,0000009326,True,38
2678750,253440,2022-11-08,0000014846,True,18
2693931,266907,2022-11-07,0000029002,True,44
2712188,251258,2022-12-21,0000006955,True,6
2712243,251050,2022-12-22,0000006845,True,34
403157,261326,2013-01-17,0000020740,True,89
404006,268053,2013-01-22,0000030554,True,71
408448,268363,2013-01-31,0000031791,True,103
408895,310240,2013-01-31,0000002491,True,58
413582,345588,2013-02-07,0000004457,True,34
418715,260583,2013-02-19,0000019584,True,31
419762,255524,2013-02-20,0000033769,True,43
421721,253076,2013-02-21,0000009326,True,115
423596,268799,2013-02-26,0000031462,True,82
426525,23557,2013-02-28,0000030697,True,79
432209,259280,2013-03-12,0000018169,True,91
435649,251995,2013-03-20,0000008146,True,58
435690,274715,2013-03-20,0000040704,True,60
435769,251258,2013-03-20,0000006955,True,86
440199,26893,2013-04-03,0000023217,True,66
440242,252588,2013-04-08,0000008947,True,86
441642,251050,2013-04-11,0000006845,True,72
443022,273056,2013-04-17,0000037472,True,18
443112,174901,2013-04-17,0000029905,True,123
444650,256523,2013-04-19,0000014195,True,75
446398,250859,2013-04-24,0000006314,True,37
447080,252978,2013-04-24,0000008818,True,66
448307,249841,2013-04-24,0000004447,True,98
451358,28791,2013-04-30,0000039648,True,48
451797,268799,2013-04-30,0000031462,True,119
453218,251704,2013-05-01,0000007084,True,84
455495,171604,2013-05-03,0000015615,True,61
461521,123059,2013-05-10,0000006292,True,18
469375,251411,2013-05-21,0000006281,True,103
470436,251995,2013-05-22,0000008146,True,72
473352,270315,2013-05-30,0000033619,True,103
475271,258133,2013-06-06,0000019446,True,42
475402,256839,2013-06-05,0000014693,True,61
475409,255524,2013-06-05,0000033769,True,71
475680,345588,2013-06-06,0000004457,True,86
480074,274715,2013-06-26,0000040704,True,54
480695,26893,2013-06-27,0000023217,True,50
480829,273981,2013-06-27,0000039368,True,79
486721,23557,2013-07-23,0000030697,True,90
490116,171649,2013-07-25,0000014930,True,52
492767,258937,2013-07-30,0000017843,True,61
496291,267739,2013-08-01,0000030822,True,45
498189,250859,2013-08-06,0000006314,True,36
498264,251704,2013-08-06,0000007084,True,104
498330,266767,2013-08-06,0000028823,True,55
503463,27868,2013-08-08,0000031347,True,30
505367,256523,2013-08-15,0000014195,True,58
509091,258458,2013-08-29,0000016732,True,79
509726,270315,2013-08-29,0000033619,True,56
523842,252588,2013-09-27,0000008947,True,93
523920,251258,2013-10-01,0000006955,True,71
529073,256523,2013-10-17,0000014195,True,77
529345,174901,2013-10-17,0000029905,True,123
532860,266430,2013-10-24,0000027996,True,24
534330,176102,2013-10-24,0000035214,True,88
534578,171649,2013-10-24,0000014930,True,55
537239,250859,2013-10-30,0000006314,True,29
539460,310240,2013-10-30,0000002491,True,46
540873,260619,2013-10-31,0000020212,True,48
540900,267739,2013-10-31,0000030822,True,67
541014,171604,2013-11-01,0000015615,True,59
541721,91797,2013-11-05,0000029669,True,48
545741,23557,2013-11-07,0000030697,True,96
546276,247371,2013-11-08,0000002034,True,42
547855,252551,2013-11-07,0000039677,True,18
559937,258133,2013-12-05,0000019446,True,26
560136,270315,2013-12-05,0000033619,True,93
568585,273981,2014-01-16,0000039368,True,98
568614,261326,2014-01-16,0000020740,True,94
572453,268053,2014-01-28,0000030554,True,75
574355,174901,2014-01-30,0000029905,True,97
574719,255132,2014-01-30,0000011199,True,89
575424,171649,2014-01-30,0000014930,True,67
578300,273056,2014-02-06,0000037472,True,6
578857,345588,2014-02-06,0000004457,True,46
579566,310240,2014-02-06,0000002491,True,51
579785,28606,2014-02-06,0000037785,True,79
580313,258010,2014-02-07,0000026058,True,65
583018,265087,2014-02-12,0000025895,True,32
586342,251411,2014-02-18,0000006281,True,69
588165,265386,2014-02-20,0000026324,True,40
591102,176102,2014-02-25,0000035214,True,50
591941,247812,2014-02-26,0000002098,True,48
592298,263171,2014-02-25,0000023111,True,101
593852,260619,2014-02-27,0000020212,True,40
598349,32650,2014-03-06,0000006885,True,100
600317,258133,2014-03-11,0000019446,True,25
602488,267092,2014-03-13,0000029834,True,30
605281,26893,2014-03-20,0000023217,True,72
607012,262639,2014-03-27,0000022444,True,88
610120,251050,2014-04-10,0000006845,True,79
612022,174901,2014-04-17,0000029905,True,107
612314,253478,2014-04-17,0000009092,True,95
616557,256523,2014-04-25,0000014195,True,60
618932,251704,2014-04-29,0000007084,True,128
620095,249841,2014-04-30,0000004447,True,92
622122,310240,2014-05-01,0000002491,True,29
627698,28606,2014-05-07,0000037785,True,67
632265,247371,2014-05-09,0000002034,True,41
634188,27868,2014-05-08,0000031347,True,21
640411,251411,2014-05-20,0000006281,True,76
647413,258133,2014-06-05,0000019446,True,27
651888,176102,2014-06-04,0000035214,True,52
652781,251258,2014-06-18,0000006955,True,75
655145,26893,2014-06-26,0000023217,True,49
659131,174901,2014-07-17,0000029905,True,115
660132,253478,2014-07-21,0000009092,True,62
661659,248356,2014-07-23,0000002969,True,83
667117,259212,2014-07-29,0000018172,True,57
669742,28606,2014-07-31,0000037785,True,45
671342,172131,2014-07-31,0000016040,True,105
674580,251704,2014-08-05,0000007084,True,81
675647,266767,2014-08-06,0000028823,True,63
676400,255743,2014-08-05,0000012208,True,33
677260,23557,2014-08-07,0000030697,True,73
679469,263686,2014-08-07,0000024491,True,34
686184,32650,2014-08-21,0000006885,True,55
687557,251411,2014-08-26,0000006281,True,83
687683,255524,2014-08-27,0000033769,True,48
697323,26893,2014-09-18,0000023217,True,48
698044,334498,2014-09-22,0000030302,True,5
699115,273981,2014-09-25,0000039368,True,82
700873,251258,2014-10-02,0000006955,True,56
705946,263171,2014-10-21,0000023111,True,67
708681,247812,2014-10-23,0000002098,True,50
709086,255132,2014-10-23,0000011199,True,100
711280,173840,2014-10-28,0000024741,True,70
711341,258010,2014-10-28,0000026058,True,72
711342,28791,2014-10-28,0000039648,True,61
726334,247371,2014-11-07,0000002034,True,54
737649,255524,2014-12-03,0000033769,True,46
740220,258133,2014-12-10,0000019446,True,33
746415,273981,2015-01-15,0000039368,True,86
749472,174901,2015-01-27,0000029905,True,104
751537,248356,2015-01-29,0000002969,True,92
752067,268363,2015-01-29,0000031791,True,97
756473,269924,2015-02-05,0000033213,True,82
757746,28606,2015-02-05,0000037785,True,58
764236,251411,2015-02-17,0000006281,True,125
764786,260583,2015-02-18,0000019584,True,35
772603,252551,2015-02-27,0000039677,True,33
775105,270566,2014-09-09,0000034563,True,40
778395,270315,2015-03-05,0000033619,True,93
781642,262961,2015-03-12,0000023197,True,33
784336,274715,2015-03-18,0000040704,True,56
786363,26893,2015-03-26,0000023217,True,56
788719,251050,2015-04-09,0000006845,True,52
791408,174901,2015-04-21,0000029905,True,95
791513,268053,2015-04-21,0000030554,True,66
793624,266430,2015-04-23,0000027996,True,55
796556,265253,2015-04-28,0000026172,True,82
802130,252551,2015-05-01,0000039677,True,28
803184,248450,2015-05-04,0000003453,True,62
804313,251704,2015-05-05,0000007084,True,88
807875,270566,2015-05-07,0000034563,True,25
809878,23557,2015-05-06,0000030697,True,72
820495,251411,2015-05-19,0000006281,True,92
821423,258458,2015-05-22,0000016732,True,76
825245,270315,2015-06-04,0000033619,True,54
826759,258133,2015-06-09,0000019446,True,41
828143,286237,2015-06-11,0000016099,True,8
829907,251258,2015-06-17,0000006955,True,72
831273,262639,2015-06-25,0000022444,True,50
835215,174901,2015-07-21,0000029905,True,101
835262,253478,2015-07-21,0000009092,True,113
836235,247812,2015-07-22,0000002098,True,56
837877,43182327,2015-07-23,0000036047,True,60
843825,268363,2015-07-30,0000031791,True,97
845622,262125,2015-07-30,0000021535,True,29
846581,261171,2015-08-03,0000020520,True,42
847312,252257,2015-07-30,0000008411,True,39
849486,248450,2015-08-04,0000003453,True,54
850239,23557,2015-08-05,0000030697,True,66
851358,28606,2015-08-06,0000037785,True,63
852870,345588,2015-08-06,0000004457,True,34
857881,265087,2015-08-12,0000025895,True,17
857994,27868,2015-08-06,0000031347,True,7
858909,28791,2015-08-13,0000039648,True,33
867864,247371,2015-09-11,0000002034,True,48
873462,258133,2015-09-29,0000019446,True,47
873818,251258,2015-09-30,0000006955,True,92
877542,247812,2015-10-16,0000002098,True,32
878249,174901,2015-10-20,0000029905,True,104
880070,266430,2015-10-22,0000027996,True,56
880324,43182327,2015-10-22,0000036047,True,65
881438,260583,2015-10-23,0000019584,True,46
888927,286237,2015-10-29,0000016099,True,8
889749,268799,2015-11-02,0000031462,True,89
890600,251704,2015-11-03,0000007084,True,51
892984,248450,2015-11-04,0000003453,True,36
894444,176102,2015-11-05,0000035214,True,48
895484,268053,2015-10-27,0000030554,True,63
905900,265087,2015-11-12,0000025895,True,31
915175,251258,2015-12-17,0000006955,True,55
923127,266430,2016-01-28,0000027996,True,46
932468,43182327,2016-02-11,0000036047,True,47
942625,171604,2016-02-26,0000015615,True,78
942944,252551,2016-02-26,0000039677,True,36
946633,32650,2016-03-03,0000006885,True,40
957881,251050,2016-04-07,0000006845,True,48
958101,248450,2016-02-23,0000003453,True,40
961141,174901,2016-04-21,0000029905,True,114
961195,43182327,2016-04-21,0000036047,True,70
962011,247812,2016-04-22,0000002098,True,42
963144,173840,2016-04-26,0000024741,True,54
963203,268053,2016-04-26,0000030554,True,61
966863,262125,2016-04-28,0000021535,True,38
971204,172131,2016-05-03,0000016040,True,47
971420,268799,2016-05-03,0000031462,True,109
976223,171604,2016-05-06,0000015615,True,68
978638,3023697,2016-05-09,0000007431,True,57
979882,259212,2016-05-10,0000018172,True,11
986889,251995,2016-05-17,0000008146,True,16
987558,248256,2016-05-17,0000003116,True,75
994449,345588,2016-05-26,0000004457,True,63
996969,258133,2016-06-08,0000019446,True,43
1000603,255524,2016-06-15,0000033769,True,31
1001815,251258,2016-06-22,0000006955,True,78
1002360,251050,2016-06-23,0000006845,True,51
1010149,174901,2016-07-21,0000029905,True,105
1011084,247812,2016-07-22,0000002098,True,50
1012998,273729,2016-07-26,0000038725,True,46
1013467,251411,2016-07-26,0000006281,True,95
1013467,251411,2016-07-26,0000006281,True,95
1016579,258937,2016-07-28,0000017843,True,68
1022609,268799,2016-08-02,0000031462,True,83
1024295,265154,2016-08-03,0000026076,True,47
1028195,171604,2016-08-05,0000015615,True,73
1032175,259212,2016-08-09,0000018172,True,6
1039643,247371,2016-08-26,0000002034,True,59
1055802,171947,2016-08-04,0000018396,True,34
1056542,253478,2016-10-18,0000009092,True,70
1057294,174901,2016-10-19,0000029905,True,144
1058272,43182327,2016-10-20,0000036047,True,75
1064637,258937,2016-10-27,0000017843,True,45
1064681,265386,2016-10-27,0000026324,True,56
1064972,266430,2016-10-27,0000027996,True,48
1066679,258010,2016-10-28,0000026058,True,58
1067011,176787,2016-10-20,0000040211,True,101
1067765,263686,2016-10-31,0000024491,True,31
1070118,268799,2016-11-01,0000031462,True,91
1073560,28606,2016-11-03,0000037785,True,75
1084798,270315,2016-11-10,0000033619,True,46
1084903,259212,2016-11-09,0000018172,True,6
1088487,265087,2016-11-16,0000025895,True,27
1091341,251995,2016-11-23,0000008146,True,62
1100284,258133,2016-12-08,0000019446,True,39
1118277,174901,2017-01-26,0000029905,True,149
1124281,268363,2017-02-02,0000031791,True,85
1124811,270315,2017-02-02,0000033619,True,87
1130134,265154,2017-02-09,0000026076,True,48
1134907,265087,2017-02-15,0000025895,True,34
1136809,258458,2017-02-17,0000016732,True,45
1138000,263171,2017-02-21,0000023111,True,28
1143659,171604,2017-02-24,0000015615,True,72
1149931,32650,2017-03-02,0000006885,True,43
1159466,256893,2017-03-16,0000014707,True,59
1168863,248256,2017-03-01,0000003116,True,76
1171503,258133,2017-03-09,0000019446,True,36
1174249,176787,2017-04-20,0000040211,True,78
1174256,247812,2017-04-20,0000002098,True,36
1174321,174901,2017-04-20,0000029905,True,109
1183096,255132,2017-04-27,0000011199,True,66
1183413,43182327,2017-04-27,0000036047,True,79
1191803,91797,2017-05-03,0000029669,True,45
1196434,247371,2017-05-05,0000002034,True,66
1204706,252257,2017-05-09,0000008411,True,26
1210675,259212,2017-05-15,0000018172,True,6
1213815,32650,2017-05-18,0000006885,True,39
1230631,255524,2017-06-15,0000033769,True,36
1235318,251258,2017-06-21,0000006955,True,83
1239238,258458,2017-05-19,0000016732,True,58
1249717,253478,2017-07-21,0000009092,True,87
1251944,273729,2017-07-25,0000038725,True,54
1252017,247812,2017-07-25,0000002098,True,40
1253870,173840,2017-07-26,0000024741,True,60
1256506,265386,2017-07-27,0000026324,True,45
1257428,255132,2017-07-27,0000011199,True,67
1258406,266430,2017-07-27,0000027996,True,33
1261571,3023697,2017-07-31,0000007431,True,79
1284478,32650,2017-08-17,0000006885,True,34
1284691,256523,2017-08-17,0000014195,True,42
1286616,251995,2017-08-23,0000008146,True,31
1288348,247371,2017-08-25,0000002034,True,89
1307464,251258,2017-09-27,0000006955,True,78
1325113,265386,2017-10-26,0000026324,True,47
1325138,248095,2017-10-26,0000002809,True,24
1327117,3023697,2017-10-30,0000007431,True,55
1333434,255743,2017-11-02,0000012208,True,37
1333963,252978,2017-10-25,0000008818,True,70
1334086,268363,2017-11-02,0000031791,True,57
1342649,270566,2017-11-07,0000034563,True,36
1352766,32650,2017-11-16,0000006885,True,14
1363851,23557,2017-11-08,0000030697,True,98
1374971,268363,2018-01-25,0000031791,True,86
1376403,174901,2018-01-30,0000029905,True,101
1381524,253478,2018-02-06,0000009092,True,91
1381795,265253,2018-02-06,0000026172,True,60
1382409,265154,2018-02-06,0000026076,True,48
1388073,263465,2018-02-08,0000023795,True,46
1394503,262125,2018-02-15,0000021535,True,49
1396519,263686,2018-02-20,0000024491,True,49
1400674,23557,2018-02-22,0000030697,True,101
1418434,256893,2018-03-13,0000014707,True,66
1421134,273673,2018-03-15,0000039020,True,75
1433697,247812,2018-04-20,0000002098,True,36
1443068,174901,2018-04-27,0000029905,True,109
1444646,254193,2018-04-27,0000009984,True,55
1450524,176102,2018-05-02,0000035214,True,56
1459228,255743,2018-05-08,0000012208,True,36
1462164,250532,2018-05-08,0000005981,True,50
1479017,32650,2018-05-24,0000006885,True,6
1481048,251411,2018-05-30,0000006281,True,45
1493227,251258,2018-06-20,0000006955,True,65
1493800,262639,2018-06-21,0000022444,True,61
1498515,250788,2017-04-05,0000006284,True,4
1501318,286237,2018-07-16,0000016099,True,9
1510129,265386,2018-07-26,0000026324,True,48
1515681,266430,2018-07-26,0000027996,True,26
1521763,254193,2018-07-27,0000009984,True,43
1525756,268363,2018-08-01,0000031791,True,69
1534238,262125,2018-08-02,0000021535,True,44
1535578,171604,2018-08-03,0000015615,True,61
1535747,251335,2018-08-02,0000007039,True,64
1538865,255743,2018-08-07,0000012208,True,43
1539341,265154,2018-08-08,0000026076,True,25
1541630,265087,2018-08-09,0000025895,True,25
1546774,273729,2018-07-24,0000038725,True,49
1548786,32650,2018-08-23,0000006885,True,6
1551596,171604,2018-05-01,0000015615,True,55
1552569,256893,2018-09-04,0000014707,True,94
1563509,247371,2018-09-28,0000002034,True,94
1588250,249841,2018-10-31,0000004447,True,82
1588408,265386,2018-10-31,0000026324,True,75
1589474,257888,2018-11-02,0000020629,True,29
1593727,260619,2018-11-01,0000020212,True,27
1613955,256893,2018-11-20,0000014707,True,59
1614384,265087,2018-11-08,0000025895,True,18
1614686,251411,2018-11-20,0000006281,True,45
